invoice_id,order_id,contract_id,customer_id,invoice_date,due_date,invoice_amount,tax_amount,total_invoice_amount,currency,legal_entity,invoice_status,payment_terms,po_number,service_period_start,service_period_end,gl_ar_account,gl_revenue_account,source_system
INV-000620,SO-00191,CTR-00231,CUST-0089,2025-10-30,2025-11-29,8152.09,1630.42,9782.51,EUR,Acme EU GmbH,paid,NET30,,2025-10-30,2025-11-30,1200-AR,4100-Usage-Rev,ERP
INV-000621,SO-00191,CTR-00231,CUST-0089,2025-11-30,2025-12-30,4854.58,970.92,5825.5,EUR,Acme EU GmbH,paid,NET30,,2025-11-30,2025-12-30,1200-AR,4100-Usage-Rev,ERP
INV-000622,SO-00191,CTR-00231,CUST-0089,2025-12-30,2026-01-29,7646.74,1529.35,9176.09,EUR,Acme EU GmbH,paid,NET30,,2025-12-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000623,SO-00191,CTR-00231,CUST-0089,2026-01-30,2026-03-01,4552.23,910.45,5462.68,EUR,Acme EU GmbH,paid,NET30,,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000624,SO-00191,CTR-00231,CUST-0089,2026-02-28,2026-03-30,7879.72,1575.94,9455.66,EUR,Acme EU GmbH,paid,NET30,,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000625,SO-00191,CTR-00231,CUST-0089,2026-03-28,2026-04-27,7407.48,1481.5,8888.98,EUR,Acme EU GmbH,paid,NET30,,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000626,SO-00191,CTR-00231,CUST-0089,2026-04-28,2026-05-28,5374.08,1074.82,6448.9,EUR,Acme EU GmbH,paid,NET30,,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000627,SO-00191,CTR-00231,CUST-0089,2026-05-28,2026-06-27,8053.14,1610.63,9663.77,EUR,Acme EU GmbH,paid,NET30,,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000628,SO-00191,CTR-00231,CUST-0089,2026-06-28,2026-07-28,6311.47,1262.29,7573.76,EUR,Acme EU GmbH,open,NET30,,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000629,SO-00192,CTR-00232,CUST-0090,2025-03-30,2025-05-14,72000.0,0.0,72000.0,USD,Acme US Inc,paid,NET45,,2025-03-30,2025-04-30,1200-AR,4300-Implementation-Rev,ERP
INV-000630,SO-00193,CTR-00233,CUST-0090,2025-05-30,2025-07-14,29137.48,0.0,29137.48,USD,Acme US Inc,paid,NET45,,2025-05-30,2025-08-30,1200-AR,4100-Usage-Rev,ERP
INV-000631,SO-00193,CTR-00233,CUST-0090,2025-08-30,2025-10-14,26614.37,0.0,26614.37,USD,Acme US Inc,paid,NET45,,2025-08-30,2025-11-30,1200-AR,4100-Usage-Rev,ERP
INV-000632,SO-00193,CTR-00233,CUST-0090,2025-11-30,2026-01-14,26403.86,0.0,26403.86,USD,Acme US Inc,paid,NET45,,2025-11-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000633,SO-00193,CTR-00233,CUST-0090,2026-02-28,2026-04-14,31111.5,0.0,31111.5,USD,Acme US Inc,paid,NET45,,2026-02-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000634,SO-00193,CTR-00233,CUST-0090,2026-05-28,2026-07-12,35970.45,0.0,35970.45,USD,Acme US Inc,open,NET45,,2026-05-28,2026-08-28,1200-AR,4100-Usage-Rev,ERP
INV-000635,SO-00194,CTR-00234,CUST-0090,2026-04-30,2026-06-14,50600.0,0.0,50600.0,USD,Acme US Inc,paid,NET45,,2026-04-30,2026-05-30,1200-AR,4300-Implementation-Rev,ERP
INV-000636,SO-00195,CTR-00235,CUST-0090,2025-10-30,2025-12-14,10183.33,0.0,10183.33,USD,Acme US Inc,paid,NET45,,2025-10-30,2025-11-30,1200-AR,4000-Subscription-Rev,ERP
INV-000637,SO-00195,CTR-00235,CUST-0090,2025-11-30,2026-01-14,10183.33,0.0,10183.33,USD,Acme US Inc,paid,NET45,,2025-11-30,2025-12-30,1200-AR,4000-Subscription-Rev,ERP
INV-000638,SO-00195,CTR-00235,CUST-0090,2025-12-30,2026-02-13,10183.33,0.0,10183.33,USD,Acme US Inc,paid,NET45,,2025-12-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000639,SO-00195,CTR-00235,CUST-0090,2026-01-30,2026-03-16,10183.33,0.0,10183.33,USD,Acme US Inc,paid,NET45,,2026-01-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
INV-000640,SO-00195,CTR-00235,CUST-0090,2026-02-28,2026-04-14,10183.33,0.0,10183.33,USD,Acme US Inc,paid,NET45,,2026-02-28,2026-03-28,1200-AR,4000-Subscription-Rev,ERP
INV-000641,SO-00195,CTR-00235,CUST-0090,2026-03-28,2026-05-12,10183.33,0.0,10183.33,USD,Acme US Inc,paid,NET45,,2026-03-28,2026-04-28,1200-AR,4000-Subscription-Rev,ERP
INV-000642,SO-00195,CTR-00235,CUST-0090,2026-04-28,2026-06-12,10183.33,0.0,10183.33,USD,Acme US Inc,paid,NET45,,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000643,SO-00195,CTR-00235,CUST-0090,2026-05-28,2026-07-12,10183.33,0.0,10183.33,USD,Acme US Inc,open,NET45,,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000644,SO-00195,CTR-00235,CUST-0090,2026-06-28,2026-08-12,10183.33,0.0,10183.33,USD,Acme US Inc,open,NET45,,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000645,SO-00196,CTR-00236,CUST-0090,2025-11-30,2026-01-14,36487.73,0.0,36487.73,USD,Acme US Inc,paid,NET45,,2025-11-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000646,SO-00196,CTR-00236,CUST-0090,2026-02-28,2026-04-14,55439.11,0.0,55439.11,USD,Acme US Inc,paid,NET45,,2026-02-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000647,SO-00196,CTR-00236,CUST-0090,2026-05-28,2026-07-12,40576.25,0.0,40576.25,USD,Acme US Inc,open,NET45,,2026-05-28,2026-08-28,1200-AR,4100-Usage-Rev,ERP
INV-000648,SO-00197,CTR-00237,CUST-0091,2026-04-30,2026-07-29,5633.9,0.0,5633.9,USD,Acme US Inc,paid,NET90,,2026-04-30,2026-05-30,1200-AR,4100-Usage-Rev,ERP
INV-000649,SO-00197,CTR-00237,CUST-0091,2026-05-30,2026-08-28,7278.84,0.0,7278.84,USD,Acme US Inc,open,NET90,,2026-05-30,2026-06-30,1200-AR,4100-Usage-Rev,ERP
INV-000650,SO-00197,CTR-00237,CUST-0091,2026-06-30,2026-09-28,7000.14,0.0,7000.14,USD,Acme US Inc,open,NET90,,2026-06-30,2026-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000651,SO-00198,CTR-00238,CUST-0092,2025-09-30,2025-10-30,10092.59,2018.52,12111.11,EUR,Acme EU GmbH,paid,NET30,,2025-09-30,2025-10-30,1200-AR,4200-Services-Rev,ERP
INV-000652,SO-00200,CTR-00240,CUST-0093,2025-06-30,2025-09-28,57900.0,0.0,57900.0,USD,Acme US Inc,paid,NET90,,2025-06-30,2025-07-30,1200-AR,4300-Implementation-Rev,ERP
INV-000653,SO-00201,CTR-00241,CUST-0093,2026-05-30,2026-08-28,12241.3,0.0,12241.3,USD,Acme US Inc,open,NET90,,2026-05-30,2026-06-30,1200-AR,4100-Usage-Rev,ERP
INV-000654,SO-00201,CTR-00241,CUST-0093,2026-06-30,2026-09-28,7633.47,0.0,7633.47,USD,Acme US Inc,paid,NET90,,2026-06-30,2026-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000655,SO-00202,CTR-00242,CUST-0093,2026-05-30,2026-08-28,42675.0,0.0,42675.0,USD,Acme US Inc,open,NET90,,2026-05-30,2026-08-30,1200-AR,4000-Subscription-Rev,ERP
INV-000656,SO-00203,CTR-00243,CUST-0093,2025-04-30,2025-07-29,29675.0,0.0,29675.0,USD,Acme US Inc,paid,NET90,,2025-04-30,2025-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000657,SO-00203,CTR-00243,CUST-0093,2025-07-30,2025-10-28,29675.0,0.0,29675.0,USD,Acme US Inc,paid,NET90,,2025-07-30,2025-10-30,1200-AR,4000-Subscription-Rev,ERP
INV-000658,SO-00203,CTR-00243,CUST-0093,2025-10-30,2026-01-28,29675.0,0.0,29675.0,USD,Acme US Inc,paid,NET90,,2025-10-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000659,SO-00203,CTR-00243,CUST-0093,2026-01-30,2026-04-30,29675.0,0.0,29675.0,USD,Acme US Inc,paid,NET90,,2026-01-30,2026-04-30,1200-AR,4000-Subscription-Rev,ERP
INV-000660,SO-00203,CTR-00243,CUST-0093,2026-04-30,2026-07-29,29675.0,0.0,29675.0,USD,Acme US Inc,open,NET90,,2026-04-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000661,SO-00205,CTR-00245,CUST-0094,2026-05-30,2026-06-29,21968.51,4393.7,26362.21,GBP,Acme UK Ltd,paid,NET30,,2026-05-30,2026-08-30,1200-AR,4000-Subscription-Rev,ERP
INV-000662,SO-00206,CTR-00247,CUST-0096,2025-08-30,2025-09-29,9333.33,0.0,9333.33,USD,Acme US Inc,paid,NET30,,2025-08-30,2025-09-30,1200-AR,4000-Subscription-Rev,ERP
INV-000663,SO-00206,CTR-00247,CUST-0096,2025-09-30,2025-10-30,9333.33,0.0,9333.33,USD,Acme US Inc,paid,NET30,,2025-09-30,2025-10-30,1200-AR,4000-Subscription-Rev,ERP
INV-000664,SO-00206,CTR-00247,CUST-0096,2025-10-30,2025-11-29,9333.33,0.0,9333.33,USD,Acme US Inc,paid,NET30,,2025-10-30,2025-11-30,1200-AR,4000-Subscription-Rev,ERP
INV-000665,SO-00206,CTR-00247,CUST-0096,2025-11-30,2025-12-30,9333.33,0.0,9333.33,USD,Acme US Inc,paid,NET30,,2025-11-30,2025-12-30,1200-AR,4000-Subscription-Rev,ERP
INV-000666,SO-00206,CTR-00247,CUST-0096,2025-12-30,2026-01-29,9333.33,0.0,9333.33,USD,Acme US Inc,paid,NET30,,2025-12-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000667,SO-00206,CTR-00247,CUST-0096,2026-01-30,2026-03-01,9333.33,0.0,9333.33,USD,Acme US Inc,paid,NET30,,2026-01-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
INV-000668,SO-00206,CTR-00247,CUST-0096,2026-02-28,2026-03-30,9333.33,0.0,9333.33,USD,Acme US Inc,paid,NET30,,2026-02-28,2026-03-28,1200-AR,4000-Subscription-Rev,ERP
INV-000669,SO-00206,CTR-00247,CUST-0096,2026-03-28,2026-04-27,9333.33,0.0,9333.33,USD,Acme US Inc,paid,NET30,,2026-03-28,2026-04-28,1200-AR,4000-Subscription-Rev,ERP
INV-000670,SO-00206,CTR-00247,CUST-0096,2026-04-28,2026-05-28,9333.33,0.0,9333.33,USD,Acme US Inc,paid,NET30,,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000671,SO-00206,CTR-00247,CUST-0096,2026-05-28,2026-06-27,9333.33,0.0,9333.33,USD,Acme US Inc,paid,NET30,,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000672,SO-00206,CTR-00247,CUST-0096,2026-06-28,2026-07-28,9333.33,0.0,9333.33,USD,Acme US Inc,open,NET30,,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000673,SO-00207,CTR-00248,CUST-0097,2026-03-30,2026-04-29,228531.06,0.0,228531.06,USD,Acme US Inc,open,NET30,PO-30629,2026-03-30,2026-06-30,1200-AR,4100-Usage-Rev,ERP
INV-000674,SO-00207,CTR-00248,CUST-0097,2026-06-30,2026-07-30,232365.37,0.0,232365.37,USD,Acme US Inc,open,NET30,PO-30629,2026-06-30,2026-09-30,1200-AR,4100-Usage-Rev,ERP
INV-000675,SO-00208,CTR-00249,CUST-0097,2025-09-30,2025-10-30,145283.33,0.0,145283.33,USD,Acme US Inc,paid,NET30,PO-17807,2025-09-30,2025-10-30,1200-AR,4000-Subscription-Rev,ERP
INV-000676,SO-00208,CTR-00249,CUST-0097,2025-10-30,2025-11-29,145283.33,0.0,145283.33,USD,Acme US Inc,paid,NET30,PO-17807,2025-10-30,2025-11-30,1200-AR,4000-Subscription-Rev,ERP
INV-000677,SO-00208,CTR-00249,CUST-0097,2025-11-30,2025-12-30,145283.33,0.0,145283.33,USD,Acme US Inc,paid,NET30,PO-17807,2025-11-30,2025-12-30,1200-AR,4000-Subscription-Rev,ERP
INV-000678,SO-00208,CTR-00249,CUST-0097,2025-12-30,2026-01-29,145283.33,0.0,145283.33,USD,Acme US Inc,paid,NET30,PO-17807,2025-12-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000679,SO-00208,CTR-00249,CUST-0097,2026-01-30,2026-03-01,145283.33,0.0,145283.33,USD,Acme US Inc,paid,NET30,PO-17807,2026-01-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
INV-000680,SO-00208,CTR-00249,CUST-0097,2026-02-28,2026-03-30,145283.33,0.0,145283.33,USD,Acme US Inc,paid,NET30,PO-17807,2026-02-28,2026-03-28,1200-AR,4000-Subscription-Rev,ERP
INV-000681,SO-00208,CTR-00249,CUST-0097,2026-03-28,2026-04-27,145283.33,0.0,145283.33,USD,Acme US Inc,paid,NET30,PO-17807,2026-03-28,2026-04-28,1200-AR,4000-Subscription-Rev,ERP
INV-000682,SO-00208,CTR-00249,CUST-0097,2026-04-28,2026-05-28,145283.33,0.0,145283.33,USD,Acme US Inc,paid,NET30,PO-17807,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000683,SO-00208,CTR-00249,CUST-0097,2026-05-28,2026-06-27,145283.33,0.0,145283.33,USD,Acme US Inc,paid,NET30,PO-17807,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000684,SO-00208,CTR-00249,CUST-0097,2026-06-28,2026-07-28,145283.33,0.0,145283.33,USD,Acme US Inc,open,NET30,PO-17807,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000685,SO-00209,CTR-00250,CUST-0097,2025-03-30,2025-04-29,249450.0,0.0,249450.0,USD,Acme US Inc,paid,NET30,PO-90543,2025-03-30,2025-04-30,1200-AR,4200-Services-Rev,ERP
INV-000686,SO-00209,CTR-00250,CUST-0097,2025-04-30,2025-05-30,249450.0,0.0,249450.0,USD,Acme US Inc,paid,NET30,PO-90543,2025-04-30,2025-05-30,1200-AR,4200-Services-Rev,ERP
INV-000687,SO-00210,CTR-00251,CUST-0097,2025-09-30,2025-10-30,755700.0,0.0,755700.0,USD,Acme US Inc,paid,NET30,PO-18491,2025-09-30,2025-10-30,1200-AR,4300-Implementation-Rev,ERP
INV-000688,SO-00211,CTR-00252,CUST-0098,2026-01-30,2026-03-16,270400.0,0.0,270400.0,USD,Acme US Inc,paid,NET45,,2026-01-30,2026-02-28,1200-AR,4300-Implementation-Rev,ERP
INV-000689,SO-00212,CTR-00253,CUST-0098,2026-01-30,2026-03-16,31766.67,0.0,31766.67,USD,Acme US Inc,paid,NET45,,2026-01-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
INV-000690,SO-00212,CTR-00253,CUST-0098,2026-02-28,2026-04-14,31766.67,0.0,31766.67,USD,Acme US Inc,paid,NET45,,2026-02-28,2026-03-28,1200-AR,4000-Subscription-Rev,ERP
INV-000691,SO-00212,CTR-00253,CUST-0098,2026-03-28,2026-05-12,31766.67,0.0,31766.67,USD,Acme US Inc,paid,NET45,,2026-03-28,2026-04-28,1200-AR,4000-Subscription-Rev,ERP
INV-000692,SO-00212,CTR-00253,CUST-0098,2026-04-28,2026-06-12,31766.67,0.0,31766.67,USD,Acme US Inc,paid,NET45,,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000693,SO-00212,CTR-00253,CUST-0098,2026-05-28,2026-07-12,31766.67,0.0,31766.67,USD,Acme US Inc,open,NET45,,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000694,SO-00212,CTR-00253,CUST-0098,2026-06-28,2026-08-12,31766.67,0.0,31766.67,USD,Acme US Inc,paid,NET45,,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000695,SO-00213,CTR-00254,CUST-0098,2026-01-30,2026-03-16,419200.0,0.0,419200.0,USD,Acme US Inc,paid,NET45,,2026-01-30,2026-02-28,1200-AR,4300-Implementation-Rev,ERP
INV-000696,SO-00214,CTR-00255,CUST-0098,2026-01-30,2026-03-16,50734.91,0.0,50734.91,USD,Acme US Inc,paid,NET45,,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000697,SO-00214,CTR-00255,CUST-0098,2026-02-28,2026-04-14,37683.6,0.0,37683.6,USD,Acme US Inc,paid,NET45,,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000698,SO-00214,CTR-00255,CUST-0098,2026-03-28,2026-05-12,42029.0,0.0,42029.0,USD,Acme US Inc,paid,NET45,,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000699,SO-00214,CTR-00255,CUST-0098,2026-04-28,2026-06-12,49679.16,0.0,49679.16,USD,Acme US Inc,paid,NET45,,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000700,SO-00214,CTR-00255,CUST-0098,2026-05-28,2026-07-12,40664.58,0.0,40664.58,USD,Acme US Inc,open,NET45,,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000701,SO-00214,CTR-00255,CUST-0098,2026-06-28,2026-08-12,55305.6,0.0,55305.6,USD,Acme US Inc,open,NET45,,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000702,SO-00215,CTR-00256,CUST-0098,2025-07-30,2025-09-13,84820.06,0.0,84820.06,USD,Acme US Inc,paid,NET45,,2025-07-30,2025-08-30,1200-AR,4100-Usage-Rev,ERP
INV-000703,SO-00215,CTR-00256,CUST-0098,2025-08-30,2025-10-14,89417.2,0.0,89417.2,USD,Acme US Inc,paid,NET45,,2025-08-30,2025-09-30,1200-AR,4100-Usage-Rev,ERP
INV-000704,SO-00215,CTR-00256,CUST-0098,2025-09-30,2025-11-14,88552.47,0.0,88552.47,USD,Acme US Inc,paid,NET45,,2025-09-30,2025-10-30,1200-AR,4100-Usage-Rev,ERP
INV-000705,SO-00215,CTR-00256,CUST-0098,2025-10-30,2025-12-14,73001.45,0.0,73001.45,USD,Acme US Inc,paid,NET45,,2025-10-30,2025-11-30,1200-AR,4100-Usage-Rev,ERP
INV-000706,SO-00215,CTR-00256,CUST-0098,2025-11-30,2026-01-14,77268.85,0.0,77268.85,USD,Acme US Inc,paid,NET45,,2025-11-30,2025-12-30,1200-AR,4100-Usage-Rev,ERP
INV-000707,SO-00215,CTR-00256,CUST-0098,2025-12-30,2026-02-13,77945.88,0.0,77945.88,USD,Acme US Inc,paid,NET45,,2025-12-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000708,SO-00215,CTR-00256,CUST-0098,2026-01-30,2026-03-16,72035.59,0.0,72035.59,USD,Acme US Inc,paid,NET45,,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000709,SO-00215,CTR-00256,CUST-0098,2026-02-28,2026-04-14,55849.7,0.0,55849.7,USD,Acme US Inc,paid,NET45,,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000710,SO-00215,CTR-00256,CUST-0098,2026-03-28,2026-05-12,90540.61,0.0,90540.61,USD,Acme US Inc,paid,NET45,,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000711,SO-00215,CTR-00256,CUST-0098,2026-04-28,2026-06-12,65544.5,0.0,65544.5,USD,Acme US Inc,paid,NET45,,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000712,SO-00215,CTR-00256,CUST-0098,2026-05-28,2026-07-12,91958.45,0.0,91958.45,USD,Acme US Inc,open,NET45,,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000713,SO-00215,CTR-00256,CUST-0098,2026-06-28,2026-08-12,52470.52,0.0,52470.52,USD,Acme US Inc,open,NET45,,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000714,SO-00216,CTR-00257,CUST-0099,2025-03-30,2025-04-29,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2025-03-30,2025-04-30,1200-AR,4000-Subscription-Rev,ERP
INV-000715,SO-00216,CTR-00257,CUST-0099,2025-04-30,2025-05-30,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2025-04-30,2025-05-30,1200-AR,4000-Subscription-Rev,ERP
INV-000716,SO-00216,CTR-00257,CUST-0099,2025-05-30,2025-06-29,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2025-05-30,2025-06-30,1200-AR,4000-Subscription-Rev,ERP
INV-000717,SO-00216,CTR-00257,CUST-0099,2025-06-30,2025-07-30,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2025-06-30,2025-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000718,SO-00216,CTR-00257,CUST-0099,2025-07-30,2025-08-29,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2025-07-30,2025-08-30,1200-AR,4000-Subscription-Rev,ERP
INV-000719,SO-00216,CTR-00257,CUST-0099,2025-08-30,2025-09-29,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2025-08-30,2025-09-30,1200-AR,4000-Subscription-Rev,ERP
INV-000720,SO-00216,CTR-00257,CUST-0099,2025-09-30,2025-10-30,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2025-09-30,2025-10-30,1200-AR,4000-Subscription-Rev,ERP
INV-000721,SO-00216,CTR-00257,CUST-0099,2025-10-30,2025-11-29,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2025-10-30,2025-11-30,1200-AR,4000-Subscription-Rev,ERP
INV-000722,SO-00216,CTR-00257,CUST-0099,2025-11-30,2025-12-30,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2025-11-30,2025-12-30,1200-AR,4000-Subscription-Rev,ERP
INV-000723,SO-00216,CTR-00257,CUST-0099,2025-12-30,2026-01-29,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2025-12-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000724,SO-00216,CTR-00257,CUST-0099,2026-01-30,2026-03-01,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2026-01-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
INV-000725,SO-00216,CTR-00257,CUST-0099,2026-02-28,2026-03-30,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2026-02-28,2026-03-28,1200-AR,4000-Subscription-Rev,ERP
INV-000726,SO-00216,CTR-00257,CUST-0099,2026-03-28,2026-04-27,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2026-03-28,2026-04-28,1200-AR,4000-Subscription-Rev,ERP
INV-000727,SO-00216,CTR-00257,CUST-0099,2026-04-28,2026-05-28,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000728,SO-00216,CTR-00257,CUST-0099,2026-05-28,2026-06-27,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,paid,NET30,PO-32593,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000729,SO-00216,CTR-00257,CUST-0099,2026-06-28,2026-07-28,1803030.3,378636.36,2181666.66,ARS,Acme Argentina SA,open,NET30,PO-32593,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000730,SO-00217,CTR-00258,CUST-0100,2026-05-30,2026-06-29,1646.98,329.4,1976.38,GBP,Acme UK Ltd,paid,NET30,,2026-05-30,2026-06-30,1200-AR,4000-Subscription-Rev,ERP
INV-000731,SO-00217,CTR-00258,CUST-0100,2026-06-30,2026-07-30,1646.98,329.4,1976.38,GBP,Acme UK Ltd,paid,NET30,,2026-06-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000732,SO-00218,CTR-00259,CUST-0100,2025-05-30,2025-06-29,7795.28,1559.06,9354.34,GBP,Acme UK Ltd,paid,NET30,,2025-05-30,2025-06-30,1200-AR,4300-Implementation-Rev,ERP
INV-000733,SO-00219,CTR-00260,CUST-0100,2025-09-30,2025-10-30,4842.52,968.5,5811.02,GBP,Acme UK Ltd,open,NET30,,2025-09-30,2025-12-30,1200-AR,4000-Subscription-Rev,ERP
INV-000734,SO-00219,CTR-00260,CUST-0100,2025-12-30,2026-01-29,4842.52,968.5,5811.02,GBP,Acme UK Ltd,paid,NET30,,2025-12-30,2026-03-30,1200-AR,4000-Subscription-Rev,ERP
INV-000735,SO-00219,CTR-00260,CUST-0100,2026-03-30,2026-04-29,4842.52,968.5,5811.02,GBP,Acme UK Ltd,paid,NET30,,2026-03-30,2026-06-30,1200-AR,4000-Subscription-Rev,ERP
INV-000736,SO-00219,CTR-00260,CUST-0100,2026-06-30,2026-07-30,4842.52,968.5,5811.02,GBP,Acme UK Ltd,open,NET30,,2026-06-30,2026-09-30,1200-AR,4000-Subscription-Rev,ERP
INV-000737,SO-00220,CTR-00261,CUST-0100,2025-08-30,2025-09-29,8425.2,1685.04,10110.24,GBP,Acme UK Ltd,open,NET30,,2025-08-30,2025-09-30,1200-AR,4300-Implementation-Rev,ERP
INV-000738,SO-00221,CTR-00262,CUST-0102,2025-05-30,2025-07-14,234208.33,39815.42,274023.75,BRL,Acme Brasil Ltda,paid,NET45,,2025-05-30,2025-06-30,1200-AR,4000-Subscription-Rev,ERP
INV-000739,SO-00221,CTR-00262,CUST-0102,2025-06-30,2025-08-14,234208.33,39815.42,274023.75,BRL,Acme Brasil Ltda,paid,NET45,,2025-06-30,2025-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000740,SO-00221,CTR-00262,CUST-0102,2025-07-30,2025-09-13,234208.33,39815.42,274023.75,BRL,Acme Brasil Ltda,paid,NET45,,2025-07-30,2025-08-30,1200-AR,4000-Subscription-Rev,ERP
INV-000741,SO-00221,CTR-00262,CUST-0102,2025-08-30,2025-10-14,234208.33,39815.42,274023.75,BRL,Acme Brasil Ltda,paid,NET45,,2025-08-30,2025-09-30,1200-AR,4000-Subscription-Rev,ERP
INV-000742,SO-00221,CTR-00262,CUST-0102,2025-09-30,2025-11-14,234208.33,39815.42,274023.75,BRL,Acme Brasil Ltda,paid,NET45,,2025-09-30,2025-10-30,1200-AR,4000-Subscription-Rev,ERP
INV-000743,SO-00221,CTR-00262,CUST-0102,2025-10-30,2025-12-14,234208.33,39815.42,274023.75,BRL,Acme Brasil Ltda,paid,NET45,,2025-10-30,2025-11-30,1200-AR,4000-Subscription-Rev,ERP
